ActionGeo_ADM2Code,year_month,adm1_code,adm2_fullname,n_events_total,n_verbal_conflict,n_material_conflict,n_verbal_coop,n_material_coop,goldstein_mean,goldstein_sum,num_mentions_sum,num_articles_sum,avg_tone_mean,lat,lon,n_protest,n_military_posture,n_reduce_relations,n_coerce,n_assault,n_fight,n_mass_violence,is_observed,first_order_clean,geo_matched_name,geo_match,geo_match_score,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,source
37056,2016-12,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-01,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-02,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-03,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-04,OD03,"Pajok, Wilayat Junqoley, South Sudan",3,0,3,0,0,-8.0,-24.0,11.0,11.0,-8.77823776908437,6.11667,34.0667,0,0,0,0,0,0,0,1,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-06,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-07,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-08,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-09,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-10,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2017-12,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-04,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-06,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-07,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-08,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-09,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-10,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-11,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2018-12,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-01,OD03,"Kuac, Wilayat Junqoley, South Sudan",2,0,2,0,0,-10.0,-20.0,16.0,16.0,-13.7404580152672,6.85,34.45,0,0,0,0,0,0,0,1,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-04,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-05,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-06,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-07,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-08,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-09,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-10,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2019-12,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",1,0,1,0,0,-7.2,-7.2,10.0,10.0,-6.56565656565656,6.11667,34.0667,0,0,0,0,0,0,0,1,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-04,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-06,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-07,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-08,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-09,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-10,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2020-12,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-02,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-03,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-04,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-05,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-06,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-07,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-08,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-09,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-10,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2021-12,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-04,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-06,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-07,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-08,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-09,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-10,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2022-12,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-04,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-06,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-07,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-08,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-09,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-10,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-11,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2023-12,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-03,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-04,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-05,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-06,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-07,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-08,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-09,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-10,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-11,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2024-12,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-01,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-02,OD03,"Pajok, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.11667,34.0667,0,0,0,0,0,0,0,0,Pajok,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-03,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-04,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-05,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-06,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-07,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-08,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-09,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-10,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-11,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37056,2025-12,OD03,"Kuac, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,6.85,34.45,0,0,0,0,0,0,0,0,Kuac,,no_match,0.0,Jonglei,SS03,Pibor,SS0308,radiotamazuj
37057,2014-03,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2014-04,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2014-05,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2014-12,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2015-02,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2015-03,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2015-04,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",0,0,0,0,0,,,,,,7.4,32.4,0,0,0,0,0,0,0,0,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
37057,2015-05,OD03,"Jonglei State, Wilayat Junqoley, South Sudan",2,0,2,0,0,-9.5,-19.0,18.0,18.0,-1.3692668228992302,7.4,32.4,0,0,0,0,0,0,0,1,Jonglei,Jonglei,ADM1,1.0,Jonglei,SS03,Uror,SS0311,radiotamazuj
